108	2.551784e-15	1.141012e-13	3.045540e-01
109	2.733867e-15	1.150047e-13	3.045749e-01
110	2.733682e-15	1.401468e-13	3.045955e-01
111	2.915734e-15	1.082466e-13	3.046157e-01
112	3.097766e-15	9.056410e-14	3.046355e-01
113	3.097568e-15	8.654969e-14	3.046550e-01
114	3.097373e-15	1.149672e-13	3.046742e-01
115	3.097182e-15	1.295351e-13	3.046930e-01
116	3.096994e-15	1.477448e-13	3.047115e-01
117	3.096809e-15	1.743321e-13	3.047297e-01
118	2.914473e-15	1.464522e-13	3.047476e-01
119	2.732160e-15	1.637475e-13	3.047651e-01
120	2.732005e-15	1.877798e-13	3.047824e-01
121	2.731853e-15	2.037962e-13	3.047994e-01
122	3.095930e-15	2.012355e-13	3.048162e-01
123	3.277867e-15	2.065056e-13	3.048326e-01
124	3.459787e-15	2.245219e-13	3.048488e-01
125	3.459606e-15	2.172268e-13	3.048648e-01
126	3.459428e-15	1.982798e-13	3.048804e-01
127	3.459253e-15	1.895306e-13	3.048959e-01
128	3.459080e-15	2.011728e-13	3.049111e-01
129	3.458910e-15	2.062603e-13	3.049260e-01
130	3.640782e-15	2.166266e-13	3.049408e-01
131	3.822640e-15	2.368216e-13	3.049553e-01
132	3.822460e-15	2.895969e-13	3.049696e-01
133	3.822284e-15	2.819389e-13	3.049837e-01
134	4.004115e-15	2.260505e-13	3.049975e-01
135	4.003936e-15	2.067487e-13	3.050112e-01
136	4.003759e-15	2.293062e-13	3.050247e-01
137	4.003585e-15	1.743379e-13	3.050379e-01
138	4.185387e-15	8.206997e-14	3.050510e-01
139	4.367175e-15	5.640935e-14	3.050639e-01
140	4.366993e-15	7.278322e-15	3.050766e-01
141	4.548765e-15	7.459974e-15	3.050892e-01
142	4.548580e-15	1.037076e-14	3.051015e-01
143	4.366463e-15	2.146844e-14	3.051137e-01
144	4.548220e-15	2.601582e-14	3.051257e-01
145	4.548043e-15	6.367260e-15	3.051376e-01
146	4.729784e-15	2.510424e-14	3.051492e-01
147	4.547697e-15	4.911513e-15	3.051608e-01
148	4.365626e-15	2.000912e-14	3.051722e-01
149	4.183572e-15	5.274938e-15	3.051834e-01
150	4.365308e-15	1.273215e-14	3.051944e-01
151	4.365151e-15	4.619785e-14	3.052054e-01
152	4.364997e-15	3.491998e-14	3.052162e-01
153	4.364845e-15	1.309453e-14	3.052268e-01
154	4.182832e-15	6.056014e-14	3.052373e-01
155	4.182690e-15	1.129326e-13	3.052477e-01
156	4.364400e-15	6.910300e-14	3.052579e-01
157	4.364255e-15	1.312913e-13	3.052680e-01
158	4.182274e-15	1.121941e-13	3.052780e-01
159	4.182139e-15	7.146003e-14	3.052879e-01
160	4.000180e-15	5.709347e-14	3.052976e-01
161	4.363695e-15	1.236380e-14	3.053072e-01
162	4.363559e-15	3.672662e-14	3.053167e-01
163	4.545235e-15	7.090566e-15	3.053261e-01
164	4.363293e-15	1.818039e-14	3.053354e-01
165	4.181364e-15	8.908122e-15	3.053445e-01
166	4.181240e-15	2.963226e-14	3.053536e-01
167	4.362905e-15	4.035687e-14	3.053625e-01
168	4.362779e-15	6.180603e-15	3.053713e-01
169	4.362654e-15	3.271991e-15	3.053801e-01
170	4.362531e-15	3.271898e-15	3.053887e-01
171	4.362409e-15	2.072144e-14	3.053972e-01
172	4.180527e-15	2.235673e-14	3.054056e-01
173	4.180413e-15	5.634469e-15	3.054140e-01
174	3.998548e-15	1.781171e-14	3.054222e-01
175	3.816694e-15	9.178240e-14	3.054303e-01
176	3.998336e-15	8.287460e-14	3.054384e-01
177	3.816494e-15	1.401199e-13	3.054464e-01
178	3.998129e-15	2.209875e-13	3.054542e-01
179	3.816298e-15	1.804564e-13	3.054620e-01
180	3.816202e-15	1.506491e-13	3.054697e-01
181	3.816107e-15	9.176829e-14	3.054773e-01
182	3.816013e-15	9.140260e-14	3.054848e-01
183	3.997631e-15	1.057555e-13	3.054923e-01
184	4.179241e-15	7.068368e-14	3.054996e-01
185	4.360843e-15	5.451053e-15	3.055069e-01
186	4.360740e-15	1.417240e-14	3.055141e-01
187	4.542331e-15	4.542331e-15	3.055213e-01
188	4.905604e-15	1.253654e-14	3.055283e-01
189	4.905492e-15	6.413477e-14	3.055353e-01
190	4.723701e-15	9.447401e-14	3.055422e-01
191	4.905272e-15	1.033741e-13	3.055490e-01
192	5.086836e-15	1.798560e-13	3.055558e-01
193	4.905056e-15	1.836671e-13	3.055625e-01
194	5.086614e-15	2.023746e-13	3.055691e-01
195	5.268166e-15	2.036419e-13	3.055757e-01
196	5.268054e-15	1.894683e-13	3.055822e-01
197	5.449596e-15	2.009085e-13	3.055886e-01
198	5.449483e-15	1.769265e-13	3.055950e-01
199	5.812662e-15	1.333279e-13	3.056013e-01
200	5.812544e-15	1.057156e-13	3.056075e-01
201	5.812426e-15	4.504630e-14	3.056137e-01
202	5.630675e-15	3.759838e-14	3.056198e-01
203	5.267302e-15	1.652843e-14	3.056258e-01
204	5.085571e-15	1.307718e-14	3.056318e-01
205	5.085472e-15	2.361112e-14	3.056378e-01
206	5.085374e-15	5.085374e-14	3.056436e-01
207	4.903660e-15	9.643865e-14	3.056495e-01
208	4.903568e-15	5.466570e-14	3.056552e-01
209	5.266697e-15	1.144144e-14	3.056609e-01
210	5.266599e-15	1.652623e-14	3.056666e-01
211	5.448106e-15	2.941977e-14	3.056722e-01
212	5.266407e-15	7.445610e-15	3.056777e-01
213	5.084715e-15	2.796593e-14	3.056832e-01
214	5.084625e-15	1.452750e-14	3.056887e-01
215	4.721354e-15	3.232312e-14	3.056941e-01
216	4.721271e-15	1.815874e-15	3.056994e-01
217	4.721190e-15	7.372319e-14	3.057047e-01
218	4.539527e-15	7.753513e-14	3.057100e-01
219	4.539450e-15	3.903927e-14	3.057152e-01
220	4.539374e-15	3.395452e-14	3.057203e-01
221	4.539298e-15	4.484826e-14	3.057254e-01
222	4.539223e-15	3.104828e-14	3.057305e-01
223	4.539148e-15	1.142050e-13	3.057355e-01
224	4.175949e-15	1.359907e-13	3.057405e-01
225	3.994321e-15	1.670352e-13	3.057454e-01
226	4.175815e-15	1.998944e-13	3.057503e-01
227	4.175748e-15	2.343866e-13	3.057551e-01
228	4.175683e-15	1.969833e-13	3.057599e-01
229	4.357167e-15	2.501740e-13	3.057647e-01
230	4.357099e-15	2.846638e-13	3.057694e-01
231	4.538576e-15	2.663236e-13	3.057741e-01
232	4.538507e-15	2.278330e-13	3.057787e-01
233	4.538439e-15	2.775709e-13	3.057833e-01
234	4.719906e-15	2.537857e-13	3.057879e-01
235	4.901368e-15	2.300013e-13	3.057924e-01
236	5.082826e-15	2.004086e-13	3.057969e-01
237	5.082752e-15	2.446982e-13	3.058013e-01
238	5.264203e-15	2.419718e-13	3.058057e-01
239	5.264128e-15	2.506814e-13	3.058101e-01
240	5.082535e-15	2.504963e-13	3.058144e-01
241	5.263980e-15	2.699151e-13	3.058187e-01
242	5.082392e-15	3.408833e-13	3.058230e-01
243	4.900811e-15	2.797092e-13	3.058272e-01
244	4.900743e-15	3.170963e-13	3.058314e-01
245	4.900677e-15	3.457700e-13	3.058355e-01
246	4.719107e-15	2.943997e-13	3.058396e-01
247	4.900545e-15	3.279735e-13	3.058437e-01
248	4.718981e-15	3.143567e-13	3.058478e-01
249	4.718919e-15	3.241534e-13	3.058518e-01
250	4.900352e-15	3.980175e-13	3.058558e-01
251	4.900288e-15	4.157985e-13	3.058598e-01
252	4.900225e-15	4.404758e-13	3.058637e-01
253	4.900163e-15	4.215955e-13	3.058676e-01
254	4.900101e-15	4.644207e-13	3.058715e-01
255	5.081522e-15	4.587889e-13	3.058753e-01
256	5.262940e-15	4.586017e-13	3.058791e-01
257	5.262875e-15	4.204856e-13	3.058829e-01
258	5.444287e-15	4.148546e-13	3.058866e-01
259	5.444220e-15	4.732842e-13	3.058904e-01
260	5.625627e-15	4.433357e-13	3.058940e-01
261	5.444090e-15	3.164831e-13	3.058977e-01
262	5.444025e-15	3.763636e-13	3.059013e-01
263	5.806891e-15	4.264436e-13	3.059050e-01
264	5.625360e-15	5.100931e-13	3.059085e-01
265	5.625295e-15	4.298814e-13	3.059121e-01
266	5.988148e-15	3.888667e-13	3.059156e-01
267	5.988080e-15	5.235033e-13	3.059191e-01
268	5.988012e-15	4.418427e-13	3.059226e-01
269	6.169397e-15	4.412933e-13	3.059260e-01
270	6.169328e-15	3.160873e-13	3.059295e-01
271	6.169259e-15	4.010019e-13	3.059329e-01
272	5.987745e-15	5.757307e-13	3.059362e-01
273	5.806234e-15	5.766316e-13	3.059396e-01
274	5.987614e-15	4.987864e-13	3.059429e-01
275	5.987549e-15	5.604709e-13	3.059462e-01
276	6.168924e-15	5.011344e-13	3.059495e-01
277	5.987422e-15	6.566206e-13	3.059527e-01
278	5.987358e-15	6.232296e-13	3.059560e-01
279	6.168729e-15	5.286964e-13	3.059592e-01
280	6.350096e-15	4.490425e-13	3.059623e-01
281	5.987172e-15	3.877147e-13	3.059655e-01
282	5.987110e-15	4.443161e-13	3.059686e-01
283	6.168475e-15	4.314304e-13	3.059718e-01
284	5.986989e-15	4.232620e-13	3.059749e-01
285	5.986929e-15	3.800792e-13	3.059779e-01
286	5.805449e-15	5.199505e-13	3.059810e-01
287	5.805391e-15	5.787249e-13	3.059840e-01
288	5.623917e-15	5.614846e-13	3.059870e-01
289	5.442447e-15	5.674659e-13	3.059900e-01
290	5.442395e-15	6.193445e-13	3.059930e-01
291	5.623754e-15	6.811998e-13	3.059959e-01
292	5.805110e-15	6.810119e-13	3.059988e-01
293	5.805054e-15	7.209152e-13	3.060018e-01
294	5.986406e-15	7.345139e-13	3.060046e-01
295	5.986350e-15	7.036682e-13	3.060075e-01
296	5.986294e-15	6.938659e-13	3.060104e-01
297	5.804838e-15	7.056506e-13	3.060132e-01
298	5.804784e-15	7.158025e-13	3.060160e-01
299	5.804731e-15	7.205123e-13	3.060188e-01
300	5.623282e-15	7.823618e-13	3.060216e-01
301	5.804626e-15	7.074388e-13	3.060243e-01
302	5.804574e-15	6.551913e-13	3.060271e-01
303	5.804523e-15	6.352325e-13	3.060298e-01
304	5.623082e-15	5.646663e-13	3.060325e-01
305	5.623033e-15	5.135099e-13	3.060352e-01
306	5.622984e-15	3.956041e-13	3.060378e-01
307	5.441550e-15	4.041258e-13	3.060405e-01
308	5.441503e-15	5.216588e-13	3.060431e-01
309	5.078693e-15	4.037561e-13	3.060457e-01
310	5.260030e-15	3.785408e-13	3.060483e-01
311	5.259986e-15	4.068327e-13	3.060509e-01
312	5.441319e-15	3.428031e-13	3.060535e-01
313	5.622650e-15	3.839726e-13	3.060560e-01
314	5.441229e-15	4.077294e-13	3.060585e-01
315	5.259811e-15	4.253192e-13	3.060611e-01
316	5.441140e-15	4.795458e-13	3.060636e-01
317	5.622465e-15	5.453791e-13	3.060660e-01
318	5.441052e-15	4.316568e-13	3.060685e-01
319	5.622375e-15	4.278446e-13	3.060710e-01
320	5.440965e-15	2.811165e-13	3.060734e-01
321	5.622286e-15	4.038977e-13	3.060758e-01
322	5.622241e-15	2.972533e-13	3.060782e-01
323	5.440836e-15	3.188330e-13	3.060806e-01
324	5.622154e-15	2.950724e-13	3.060830e-01
325	5.803469e-15	3.645304e-13	3.060854e-01
326	5.803424e-15	3.355105e-13	3.060877e-01
327	5.803380e-15	3.467520e-13	3.060900e-01
328	6.166045e-15	4.145758e-13	3.060924e-01
329	5.984645e-15	3.530941e-13	3.060947e-01
330	6.165952e-15	4.385080e-13	3.060970e-01
331	5.984556e-15	4.038668e-13	3.060992e-01
332	5.803163e-15	4.776728e-13	3.061015e-01
333	5.621773e-15	3.810111e-13	3.061038e-01
334	5.621731e-15	3.690395e-13	3.061060e-01
335	5.621691e-15	4.169118e-13	3.061082e-01
336	5.621650e-15	3.345788e-13	3.061104e-01
337	5.802952e-15	2.553299e-13	3.061126e-01
338	5.984251e-15	3.820854e-13	3.061148e-01
339	6.165549e-15	3.637674e-13	3.061170e-01
340	6.165505e-15	3.441803e-13	3.061191e-01
341	6.346799e-15	3.400071e-13	3.061213e-01
342	6.346755e-15	1.786158e-13	3.061234e-01
343	6.346711e-15	1.778892e-13	3.061255e-01
344	6.165334e-15	1.573973e-13	3.061277e-01
345	6.165291e-15	3.064512e-13	3.061298e-01
346	6.346580e-15	1.971067e-13	3.061318e-01
347	6.346537e-15	2.116117e-13	3.061339e-01
348	6.527823e-15	1.860430e-13	3.061360e-01
349	6.346452e-15	2.823265e-13	3.061380e-01
350	6.346410e-15	1.909363e-13	3.061401e-01
351	6.165043e-15	1.907537e-13	3.061421e-01
352	5.983679e-15	1.680870e-13	3.061441e-01
353	6.164962e-15	1.207607e-13	3.061461e-01
354	6.346243e-15	1.071608e-13	3.061481e-01
355	6.164882e-15	1.051656e-14	3.061501e-01
356	6.164842e-15	4.569236e-14	3.061520e-01
357	6.164803e-15	1.537574e-13	3.061540e-01
358	5.983447e-15	1.397951e-13	3.061560e-01
359	5.983409e-15	3.082362e-15	3.061579e-01
360	5.983372e-15	1.401559e-13	3.061598e-01
361	5.983334e-15	4.043283e-14	3.061617e-01
362	6.164609e-15	2.139482e-14	3.061636e-01
363	6.164571e-15	3.662480e-14	3.061655e-01
364	5.983223e-15	1.466796e-13	3.061674e-01
365	5.983187e-15	1.343497e-13	3.061693e-01
366	6.345765e-15	1.314480e-13	3.061712e-01
367	6.345727e-15	6.037506e-14	3.061730e-01
368	6.164383e-15	4.641418e-14	3.061749e-01
369	6.345651e-15	9.953606e-14	3.061767e-01
370	6.345613e-15	9.953547e-14	3.061785e-01
371	6.526877e-15	9.717795e-14	3.061803e-01
372	6.526839e-15	6.345538e-14	3.061821e-01
373	6.526801e-15	5.511521e-14	3.061839e-01
374	6.526763e-15	2.538185e-15	3.061857e-01
375	6.526725e-15	8.339704e-15	3.061875e-01
376	6.526687e-15	2.538156e-15	3.061892e-01
377	6.707946e-15	2.229939e-14	3.061910e-01
378	7.070497e-15	9.336682e-14	3.061928e-01
379	7.070457e-15	5.438813e-16	3.061945e-01
380	7.070417e-15	7.070417e-15	3.061962e-01
381	7.070377e-15	6.834698e-14	3.061979e-01
382	6.889047e-15	9.064535e-15	3.061997e-01
383	6.889009e-15	4.387211e-14	3.062014e-01
384	6.707682e-15	6.834584e-14	3.062030e-01
385	6.888933e-15	1.232756e-14	3.062047e-01
386	6.888895e-15	1.812867e-14	3.062064e-01
387	6.888857e-15	2.102914e-14	3.062081e-01
388	7.070105e-15	1.299812e-13	3.062097e-01
389	7.070067e-15	9.082316e-14	3.062114e-01
390	7.251312e-15	3.625656e-16	3.062130e-01
391	7.432555e-15	9.589808e-14	3.062147e-01
392	7.251234e-15	3.951923e-14	3.062163e-01
393	7.432476e-15	3.571214e-14	3.062179e-01
394	7.432437e-15	1.339651e-13	3.062195e-01
395	7.613676e-15	4.169394e-14	3.062211e-01
396	7.613637e-15	7.939935e-14	3.062227e-01
397	7.432321e-15	1.582541e-13	3.062243e-01
398	7.432283e-15	2.604924e-13	3.062259e-01
399	7.613519e-15	1.928758e-13	3.062274e-01
400	7.794754e-15	2.202471e-13	3.062290e-01
401	7.794714e-15	1.143829e-13	3.062305e-01
402	7.794675e-15	5.710052e-14	3.062321e-01
403	8.157177e-15	6.072565e-14	3.062336e-01
404	8.338406e-15	1.305142e-13	3.062352e-01
405	8.338364e-15	5.583079e-14	3.062367e-01
406	8.157055e-15	5.492417e-14	3.062382e-01
407	7.975748e-15	1.740163e-14	3.062397e-01
408	7.794443e-15	2.447093e-14	3.062412e-01
409	7.613140e-15	1.569757e-13	3.062427e-01
410	7.794367e-15	9.516378e-14	3.062442e-01
411	7.613066e-15	1.022326e-13	3.062457e-01
412	7.431767e-15	7.522398e-14	3.062471e-01
413	7.250469e-15	8.156778e-14	3.062486e-01
414	7.069174e-15	1.538905e-13	3.062500e-01
415	6.887881e-15	2.700774e-13	3.062515e-01
416	6.887848e-15	1.482700e-13	3.062529e-01
417	7.069074e-15	1.560634e-13	3.062544e-01
418	7.069041e-15	1.778136e-13	3.062558e-01
419	7.250265e-15	3.382249e-13	3.062572e-01
420	7.431487e-15	2.423390e-13	3.062586e-01
421	7.431453e-15	2.561132e-13	3.062601e-01
422	7.250165e-15	3.751960e-13	3.062615e-01
423	7.431385e-15	3.931384e-13	3.062628e-01
424	7.612604e-15	4.408060e-13	3.062642e-01
425	7.250066e-15	4.125288e-13	3.062656e-01
426	7.431285e-15	5.058711e-13	3.062670e-01
427	7.250001e-15	6.488751e-13	3.062684e-01
428	7.431218e-15	6.686284e-13	3.062697e-01
429	7.431185e-15	6.468756e-13	3.062711e-01
430	7.249905e-15	5.328680e-13	3.062724e-01
431	7.249873e-15	4.984288e-13	3.062738e-01
432	7.249841e-15	3.664795e-13	3.062751e-01
433	7.249810e-15	3.374787e-13	3.062765e-01
434	7.249779e-15	4.179497e-13	3.062778e-01
435	7.249747e-15	4.059858e-13	3.062791e-01
436	7.430959e-15	4.326268e-13	3.062804e-01
437	7.249685e-15	5.770749e-13	3.062817e-01
438	6.887172e-15	4.810146e-13	3.062830e-01
439	6.887143e-15	4.476643e-13	3.062843e-01
440	7.068353e-15	5.007657e-13	3.062856e-01
441	7.249563e-15	5.560415e-13	3.062869e-01
442	7.068294e-15	5.935555e-13	3.062882e-01
443	7.068265e-15	4.587123e-13	3.062894e-01
444	6.886999e-15	4.059705e-13	3.062907e-01
445	6.705734e-15	5.293905e-13	3.062920e-01
446	7.068178e-15	5.638231e-13	3.062932e-01
447	7.249383e-15	4.295260e-13	3.062945e-01
448	7.249354e-15	4.052389e-13	3.062957e-01
449	7.430558e-15	3.735214e-13	3.062970e-01
450	7.611760e-15	3.653645e-13	3.062982e-01
451	7.611730e-15	3.628258e-13	3.062994e-01
452	7.611699e-15	2.874323e-13	3.063006e-01
453	7.792899e-15	3.593795e-13	3.063019e-01
454	7.792868e-15	3.441548e-13	3.063031e-01
455	7.792838e-15	2.828981e-13	3.063043e-01
456	7.792807e-15	2.966704e-13	3.063055e-01
457	7.974004e-15	3.889139e-13	3.063067e-01
458	7.973973e-15	4.353064e-13	3.063079e-01
459	7.973942e-15	5.436779e-13	3.063090e-01
460	7.792686e-15	6.725270e-13	3.063102e-01
461	7.792656e-15	6.206941e-13	3.063114e-01
462	7.611403e-15	7.589656e-13	3.063126e-01
463	7.792597e-15	9.070220e-13	3.063137e-01
464	7.792567e-15	1.065045e-12	3.063149e-01
465	7.611316e-15	1.033327e-12	3.063161e-01
466	7.611288e-15	9.586598e-13	3.063172e-01
467	7.611259e-15	9.539445e-13	3.063183e-01
468	7.430011e-15	9.026557e-13	3.063195e-01
469	7.611203e-15	8.209226e-13	3.063206e-01
470	7.248738e-15	8.481023e-13	3.063218e-01
471	7.067493e-15	8.664022e-13	3.063229e-01
472	7.067467e-15	8.631371e-13	3.063240e-01
473	7.067442e-15	7.362825e-13	3.063251e-01
474	6.886200e-15	8.419286e-13	3.063262e-01
475	6.704960e-15	8.725509e-13	3.063273e-01
476	6.704936e-15	7.761417e-13	3.063284e-01
477	6.704912e-15	7.475071e-13	3.063295e-01
478	6.704888e-15	6.634215e-13	3.063306e-01
479	6.704864e-15	6.311633e-13	3.063317e-01
480	6.704841e-15	6.086908e-13	3.063328e-01
481	6.704817e-15	5.825942e-13	3.063339e-01
482	6.886004e-15	5.599409e-13	3.063350e-01
483	6.885980e-15	5.603013e-13	3.063360e-01
484	7.067165e-15	6.083199e-13	3.063371e-01
485	7.067141e-15	7.253786e-13	3.063382e-01
486	7.067117e-15	7.369734e-13	3.063392e-01
487	7.248300e-15	6.364007e-13	3.063403e-01
488	7.248275e-15	5.769627e-13	3.063413e-01
489	7.248250e-15	6.791610e-13	3.063424e-01
490	7.429431e-15	6.525215e-13	3.063434e-01
491	7.791816e-15	7.163035e-13	3.063444e-01
492	7.791790e-15	6.644766e-13	3.063455e-01
493	7.610560e-15	6.008718e-13	3.063465e-01
494	7.429331e-15	5.615487e-13	3.063475e-01
495	7.248104e-15	5.077297e-13	3.063485e-01
496	7.429282e-15	6.901984e-13	3.063495e-01
497	7.610459e-15	7.150207e-13	3.063506e-01
498	7.610434e-15	6.501485e-13	3.063516e-01
499	7.791609e-15	6.477908e-13	3.063526e-01
500	7.610384e-15	5.675172e-13	3.063536e-01
501	7.429160e-15	7.112062e-13	3.063546e-01
502	7.429136e-15	7.039560e-13	3.063556e-01
503	7.610310e-15	7.871235e-13	3.063565e-01
504	7.610286e-15	6.983343e-13	3.063575e-01
505	7.610262e-15	7.787834e-13	3.063585e-01
506	7.610237e-15	8.545209e-13	3.063595e-01
507	7.429018e-15	9.721141e-13	3.063605e-01
508	7.428994e-15	1.022121e-12	3.063614e-01
509	7.610165e-15	9.190180e-13	3.063624e-01
510	7.610141e-15	9.661256e-13	3.063633e-01
511	7.610118e-15	9.226362e-13	3.063643e-01
512	7.610094e-15	9.255324e-13	3.063653e-01
513	7.428878e-15	9.278850e-13	3.063662e-01
514	7.610047e-15	8.784168e-13	3.063671e-01
515	7.610023e-15	9.023314e-13	3.063681e-01
516	7.791191e-15	9.242526e-13	3.063690e-01
517	7.791167e-15	8.492372e-13	3.063700e-01
518	7.791143e-15	9.278708e-13	3.063709e-01
519	7.791120e-15	8.242280e-13	3.063718e-01
520	7.972284e-15	7.236660e-13	3.063727e-01
521	7.972261e-15	5.855988e-13	3.063737e-01
522	7.972237e-15	5.098608e-13	3.063746e-01
523	8.153400e-15	7.318129e-13	3.063755e-01
524	7.972189e-15	8.751290e-13	3.063764e-01
525	7.972166e-15	1.060660e-12	3.063773e-01
526	7.972142e-15	1.158860e-12	3.063782e-01
527	7.972119e-15	1.157044e-12	3.063791e-01
528	7.790911e-15	1.154323e-12	3.063800e-01
529	7.609705e-15	1.357064e-12	3.063809e-01
530	7.609683e-15	1.332057e-12	3.063818e-01
531	7.428479e-15	1.115902e-12	3.063827e-01
532	7.609639e-15	1.209933e-12	3.063836e-01
533	7.428436e-15	1.091980e-12	3.063844e-01
534	7.609596e-15	1.067155e-12	3.063853e-01
535	7.609574e-15	7.794378e-13	3.063862e-01
536	7.428373e-15	6.919257e-13	3.063871e-01
537	7.428352e-15	5.980729e-13	3.063879e-01
538	7.609510e-15	3.598211e-13	3.063888e-01
